timestamp_ms,p0_n,p1_n,p2_n,p3_n,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_dps,gyro_y_dps,gyro_z_dps,temp_c
143020,4.27,3.25,49.93,54.07,-52.9,-129.6,970.0,18.33,-22.64,-3.24,30.7
143040,0,0.05,31.85,71.18,-4.8,-187.7,1007.3,6.01,-17.21,-2.29,30.91
143060,2.2,0,21.8,66.2,-36.6,-151.7,1011.3,-2.3,-17.16,3.35,30.91
143080,0,3.87,15.66,54.07,-37.7,-134.0,983.6,-14.97,-16.59,3.45,30.91
143100,0,5.75,4.19,44.59,-75.7,-183.5,968.0,-19.25,-13.11,2.55,30.9
143120,0,0,7.84,34.89,-106.6,-26.6,999.9,-26.38,-19.65,1.62,30.53
143140,0,0,1.01,23.94,-16.2,-26.8,1000.4,-29.64,-11.78,4.35,30.72
143160,1.3,0,0.27,4.97,-61.7,-134.8,976.2,-39.15,1.86,3.08,30.26
143180,0.3,2.1,0,8.14,-87.0,-35.8,959.0,-35.65,0.21,-0.76,30.29
143200,0.39,0,2.91,3.01,-97.9,33.3,1050.0,-36.29,-4.15,-1.57,30.16
143220,3.64,0,2.04,0.03,-96.0,107.7,1010.5,-37.18,5.86,0.62,29.63
143240,0,3.11,0,3.74,-92.3,80.5,955.9,-32.74,13.91,-4.44,29.38
143260,0.42,4.32,0,0,-95.5,35.8,1015.7,-31.69,3.85,-5.86,29.17
143280,0,0,0,0,-122.3,150.1,1007.0,-23.47,24.78,-6.7,28.72
143300,0,0,4.36,0.27,-28.3,71.6,1046.2,-12.61,15.23,-7.67,28.53
143320,1.84,0,1.45,0,11.3,138.4,1016.8,-3.51,26.06,-5.22,28.13
143340,77.75,25.94,8.63,2.68,14.3,142.2,974.9,1.99,20.38,4.61,28.02
143360,67.22,38.69,10.02,0.32,-57.4,83.3,900.4,5.44,29.91,3.41,28.42
143380,48.78,48.88,15.84,0,14.6,185.8,896.7,25.26,14.3,6.93,28.73
143400,31.29,50.95,36.39,0,152.2,105.7,871.9,34.34,19.14,8.62,29.08
143420,8.5,55.85,44.22,0.21,48.8,27.8,860.3,33.11,8.88,8.11,29.57
143440,2.02,54.75,58.89,0,132.8,8.7,788.3,31.94,10.42,2.84,29.4
143460,1.1,48.96,72.33,1.04,-6.3,-12.5,821.2,38.69,6.47,-0.03,29.53
143480,0,31.79,76.77,5.5,148.4,-55.5,805.8,35.11,-0.79,-0.13,29.97
143500,6.2,22.69,88.77,12.61,138.4,-97.0,823.9,37.72,-6.79,-0.58,30.63
143520,0,12.7,81.11,21.47,59.0,-73.3,864.4,38.42,-9.37,-5.77,30.75
143540,1.78,5.93,68.81,34.63,133.9,-66.4,877.3,26.5,-20.98,-3.52,31.04
143560,0.12,2.72,63.2,39.1,65.2,-202.4,868.2,23.48,-12.09,-1.24,30.82
143580,0,3.46,47.71,59.92,-35.6,-89.0,978.4,16.43,-17.81,-1.09,31.02
143600,0,1.46,35.27,63.59,64.7,-127.3,1005.0,2.92,-32.87,0.7,30.91
143620,0,4.27,24.83,65.61,-58.3,-144.0,1027.3,0.36,-20.6,5.59,31.21
143640,0,0,15.15,57.32,44.5,-182.5,1029.3,-12.54,-22.55,1.84,30.88
143660,0,0,13.83,50.31,-32.5,-150.6,954.2,-14.82,-20.77,4.6,30.76
143680,0.9,0,1.27,37.11,-57.4,-186.3,1007.1,-25.48,-1.92,6.28,30.91
143700,2.39,0,0,19.44,41.9,-6.3,973.4,-27.85,-3.13,5.6,30.58
143720,1.17,0,2.88,15.58,-81.3,-117.6,1054.4,-36.6,-7.14,5.33,30.24
143740,0,0,1.33,5.58,-115.1,4.2,971.3,-42.72,-3.83,2.83,30.19
143760,0,1.85,0,5.27,-65.5,39.4,1017.5,-44.57,-0.71,-1.97,29.89
143780,0.33,1.32,0,0,64.6,150.4,976.0,-39.6,8.05,-4.1,29.67
143800,0.69,1.78,1.89,0.76,-78.6,21.9,1011.3,-34.6,12.49,-8.2,29.38
143820,0,0,4.67,6.57,-157.5,179.0,960.1,-24.88,9.39,-6.94,29.38
143840,0,0,0,0,-68.6,191.3,987.9,-16.4,10.01,-2.25,28.72
143860,0,0.11,4.46,4.29,-0.4,158.9,973.2,-14.51,22.15,-5.0,28.46
143880,0,0.33,4.14,0,-60.1,167.9,1081.5,-7.98,14.49,-2.92,28.0
143900,78.24,26.47,4.13,0,-109.4,170.0,944.4,3.75,14.04,1.41,28.27
143920,63.13,42.4,15.16,0,45.0,125.5,887.0,10.73,22.71,1.84,28.37
143940,47.68,54.68,18.88,7.1,110.0,106.7,933.1,23.08,16.57,3.96,29.14
143960,21.92,61.79,37.33,0,94.7,92.3,837.6,30.78,12.25,6.64,29.31
143980,15.25,59.25,49.22,0,9.2,132.8,836.5,38.77,16.26,4.09,29.07
144000,7.47,52.41,66.91,6.21,96.7,103.1,796.2,37.86,4.19,3.99,29.84
144020,3.23,34.05,73.44,0,52.5,44.7,812.6,42.51,3.99,2.49,30.18
144040,0,28.34,80.35,8.47,47.8,16.1,819.9,35.97,-7.93,-6.49,30.42
144060,0,23.1,80.75,8.92,119.6,-61.3,847.0,35.88,-7.03,-4.63,30.29
144080,0.24,14.35,79.3,25.89,81.2,-141.3,840.8,31.84,-10.92,-3.2,30.33
144100,0.6,1.62,72.78,36.34,27.8,-111.6,862.1,25.83,-17.09,-5.17,30.75
144120,0,0,58.54,43.37,59.1,-147.7,876.1,18.08,-18.94,-5.39,30.72
144140,0.83,1.52,41.84,54.0,-0.7,-40.2,978.3,12.15,-22.08,-6.65,31.06
144160,0,0,31.04,72.34,61.3,-156.4,988.3,7.56,-22.91,-0.75,31.14
144180,0,0,17.07,67.78,-30.2,-198.3,1005.1,-7.51,-16.88,0.92,30.98
144200,0,1.84,10.09,56.28,-53.2,-75.4,960.7,-11.4,-10.74,1.56,30.58
144220,0,0,6.01,47.93,-82.8,-148.5,1031.5,-26.84,-11.57,2.46,30.88
144240,0,0,4.01,20.0,-101.5,-144.1,981.4,-27.35,-11.07,4.71,30.78
144260,0,3.61,0,17.62,-75.4,-100.7,983.3,-31.79,-9.12,4.11,31.12
144280,1.65,0,0,11.51,-193.2,-28.8,1030.4,-36.26,-3.15,1.88,30.35
144300,3.66,0,2.22,4.75,-57.7,-47.3,1075.2,-38.77,-0.62,2.56,30.1
144320,0,2.36,2.27,1.8,-86.2,-2.4,1048.4,-41.57,0.91,-2.25,29.77
144340,0,2.92,0,6.13,-109.8,86.5,958.1,-41.91,2.77,-1.74,29.9
144360,0,0,2.45,0,-85.2,59.1,977.1,-31.61,9.1,-2.72,29.11
144380,0,3.88,0,2.06,8.5,134.9,1040.4,-25.81,12.03,-4.08,29.13
144400,6.79,1.47,0,1.19,-13.5,113.6,959.7,-21.83,16.4,-6.02,28.96
144420,0.98,0,0,0.93,7.3,72.9,1024.9,-14.0,15.32,-2.94,28.29
144440,3.92,0,0,0,-38.1,149.6,968.1,-1.5,20.46,-0.38,28.3
144460,76.9,33.66,11.4,6.77,71.6,162.5,1007.4,7.74,15.65,-2.16,28.25
144480,56.75,38.59,22.5,0.31,142.7,170.8,931.0,19.36,23.33,5.32,28.28
144500,41.59,55.77,23.99,0.73,43.9,82.8,883.1,22.58,11.85,0.72,28.87
144520,22.62,53.57,41.23,0,131.7,123.5,841.9,29.84,19.96,1.45,29.59
144540,11.91,54.67,47.82,0.11,114.2,39.1,840.6,35.58,6.37,5.39,29.3
144560,6.12,48.12,63.76,0.45,29.5,-15.7,805.2,39.88,10.08,-1.13,29.9
144580,4.2,35.09,73.63,5.14,182.7,-12.2,855.5,38.23,-2.51,1.04,30.33
144600,0,31.23,86.04,7.96,30.6,-44.3,847.3,37.78,2.06,0.21,30.25
144620,5.1,15.6,81.34,14.75,105.6,-51.7,786.3,41.02,-5.39,-5.47,30.95
144640,0,7.29,76.73,29.25,103.3,-139.5,818.5,28.7,-12.42,-4.77,30.53
144660,0,2.11,62.75,42.23,55.4,-129.3,909.1,23.06,-16.16,-4.88,31.09
144680,0,3.11,55.5,51.67,33.3,-148.8,837.2,16.35,-14.73,-4.06,31.25
144700,7.35,0.97,39.18,60.04,63.8,-203.8,936.9,11.38,-22.64,-1.02,31.01
144720,0,2.66,29.51,70.77,9.2,-160.6,1024.9,0.69,-14.7,-2.66,30.72
144740,2.47,6.49,13.78,61.82,-33.8,-156.8,1030.3,-8.49,-14.19,4.52,30.94
144760,0,0,8.14,50.16,-37.7,-117.6,995.0,-22.89,-16.25,1.36,30.96
144780,0,3.68,8.07,38.33,34.2,-179.6,1035.9,-21.05,-12.6,3.79,31.15
144800,5.85,0,0,30.04,-158.8,-127.1,1009.3,-33.5,-9.72,2.98,30.5
144820,0,0,0,19.48,-61.9,-14.8,993.7,-36.12,-8.7,3.94,30.46
144840,0.49,1.53,1.55,11.67,-167.6,-70.4,957.1,-40.14,-6.3,5.23,30.02
144860,1.65,0,6.08,2.17,-61.2,16.1,941.8,-35.76,0.57,1.35,29.91
144880,0,1.59,0.98,6.18,-136.2,-10.4,1017.4,-34.07,8.22,-4.89,29.84
144900,0,0,0,0,-79.5,116.4,1005.5,-38.08,6.31,-3.21,29.14
144920,0,0,5.35,6.07,-86.8,-33.7,997.0,-35.18,7.53,-2.74,29.32
144940,3.65,0,0,1.58,-29.0,96.3,1062.1,-33.43,14.25,-7.57,28.81
144960,0,2.34,0.34,0,-64.8,113.7,990.9,-17.95,23.82,-3.72,28.36
144980,0,1.38,3.47,0,-4.6,118.7,1008.6,-6.16,13.7,-3.64,28.23
145000,77.69,17.0,10.88,0,-7.8,136.9,1012.3,-0.91,23.75,3.23,27.93
145020,68.81,33.64,5.26,2.11,-11.6,178.2,990.0,9.64,19.54,4.34,28.59
145040,52.3,46.71,11.77,0,-13.1,147.5,911.5,23.95,15.06,7.04,28.52
145060,36.75,53.62,27.53,0,38.7,-46.9,880.2,23.46,13.22,3.18,28.84
145080,20.27,57.28,41.07,0,54.6,104.8,919.2,28.6,16.12,8.21,29.39
145100,5.65,57.24,53.93,0,208.8,55.7,819.4,35.5,0.23,6.29,29.43
145120,0.79,44.44,68.44,1.9,152.5,152.2,802.8,38.06,3.64,1.42,29.93
145140,0,35.55,76.96,4.24,82.4,78.4,765.0,48.25,7.64,-3.45,30.14
145160,0,31.24,82.28,7.63,135.4,28.1,767.4,40.34,-7.58,-2.03,30.24
145180,1.22,15.05,83.3,16.02,46.7,-59.4,809.7,33.41,-6.84,-2.0,30.53
145200,0,6.26,75.7,30.21,18.4,-152.4,896.9,28.91,-9.03,-6.31,31.02
145220,4.16,0,63.07,41.46,63.7,-134.2,910.9,27.2,-14.66,-0.71,30.93
145240,0,7.84,53.6,51.96,16.6,9.8,888.0,20.0,-8.33,-1.99,30.66
145260,5.31,0,37.79,60.87,-5.1,-124.6,945.1,12.23,-18.3,-6.49,30.79
145280,3.77,3.14,27.28,66.32,67.9,-226.7,1010.5,-3.36,-20.03,0.89,31.06
145300,0,0,11.74,63.26,-3.2,-70.6,998.6,-9.42,-15.67,3.96,31.41
145320,0.23,0,8.59,48.49,-12.7,-181.5,998.0,-17.35,-21.48,7.38,31.15
145340,3.72,2.87,3.39,39.79,-108.5,-66.7,977.4,-23.41,-9.18,5.82,31.02
145360,0,3.19,3.08,23.48,-79.2,-47.9,981.0,-33.53,-20.33,7.96,30.47
145380,5.03,0,5.37,16.87,-93.5,-19.6,1037.2,-42.82,-3.21,1.35,30.2
145400,0,5.1,4.42,6.53,-104.0,-93.4,1029.1,-44.1,-6.59,5.75,30.28
145420,0.37,0,0.41,5.41,-78.1,-64.4,995.3,-43.28,1.99,0.55,30.27
145440,0,0.57,0,0,-151.5,108.2,988.9,-31.4,5.55,1.1,29.77
145460,1.38,0.16,0,0,2.6,91.4,994.3,-39.29,11.58,-4.51,29.56
145480,0,0,0,0,-85.2,87.4,967.2,-29.2,7.1,-2.26,29.37
145500,0.58,3.35,0,0,-112.9,148.6,983.3,-24.3,21.83,-5.77,29.25
145520,0,4.45,0,4.16,-66.4,174.0,999.4,-19.97,24.41,-6.76,28.37
145540,0.75,0,0,0,-78.5,73.4,998.0,-7.41,21.57,-2.68,28.24
145560,74.73,24.93,7.34,0,22.1,187.0,993.4,-1.62,28.79,-2.6,27.77
145580,72.66,36.43,14.59,0,21.3,155.1,962.9,8.76,21.24,2.88,28.52
145600,40.41,49.31,23.18,0,-38.5,75.6,900.8,15.53,13.06,6.73,28.57
145620,34.36,60.87,35.27,0,33.4,-2.9,908.2,27.76,13.57,7.39,29.34
145640,19.26,61.16,45.15,2.61,87.6,16.4,846.3,28.81,12.43,7.62,29.4
145660,5.11,54.83,59.96,3.47,144.8,65.4,790.4,32.68,11.96,6.59,29.27
145680,3.5,50.84,73.15,1.01,144.4,-50.8,795.3,41.36,-0.87,2.84,29.72
145700,4.5,35.06,78.2,6.73,93.8,-86.1,758.4,33.81,-4.58,-1.47,30.09
145720,0.97,17.11,84.13,5.03,111.3,-58.3,817.2,36.16,-4.29,-5.11,30.71
145740,0,15.0,83.77,15.42,59.1,-138.4,835.8,32.18,-11.35,-5.42,30.46
145760,0,7.56,66.83,27.15,79.0,-42.3,862.2,29.76,-4.6,-6.12,30.49
145780,0,0,55.52,48.85,8.2,-103.0,909.4,21.12,-14.94,-7.86,31.22
145800,0,0.17,47.93,54.68,96.7,11.8,950.2,8.55,-26.94,-4.02,30.72
145820,0,0,29.18,63.62,40.2,-161.7,988.8,10.68,-13.2,-3.16,30.84
145840,0,0.85,18.24,61.67,27.2,-182.3,1025.9,-1.92,-21.5,-1.29,30.88
145860,0,0,15.97,63.78,-45.8,-97.0,1022.1,-14.65,-28.76,-2.24,30.89
145880,0,2.39,8.9,46.16,3.7,-139.7,951.8,-24.71,-8.82,6.55,30.54
145900,0,0,1.5,33.11,-5.9,-160.0,997.0,-30.27,-14.78,6.56,30.8
145920,0,2.55,1.36,21.19,-99.6,-66.8,981.2,-33.06,-10.88,3.57,30.54
145940,1.52,0,3.4,11.34,-96.1,-120.1,980.8,-43.61,-10.71,1.64,30.23
145960,0,0,1.44,5.8,-88.5,12.7,977.4,-38.16,1.88,-0.38,30.42
145980,0.11,2.16,0,7.46,-172.8,4.6,1053.4,-34.66,1.67,2.04,29.65
146000,6.25,0,0,4.29,-176.9,-22.9,949.6,-38.21,11.22,-0.67,29.92
146020,4.02,0,5.49,3.46,-149.6,150.0,998.9,-36.7,13.77,-4.06,29.19
146040,1.07,0,0,0.19,-80.8,178.0,991.5,-26.37,18.61,-5.13,28.96
146060,1.48,3.12,2.43,0,-58.0,77.2,978.9,-24.28,11.4,-3.36,28.95
146080,2.58,6.57,2.46,0,-93.0,50.7,987.5,-10.76,25.05,-3.02,28.24
146100,0,1.75,0,0,-65.5,193.2,965.9,-4.04,16.44,-1.72,28.44
146120,71.75,27.53,10.22,4.73,36.0,184.9,998.0,3.67,18.13,1.87,28.58
146140,65.05,41.39,7.9,0.03,54.9,110.6,975.1,12.49,7.58,1.95,28.49
146160,51.39,43.39,20.5,0.44,122.1,120.2,909.8,18.4,11.87,5.51,28.95
146180,26.59,54.92,35.99,0,3.8,138.3,865.4,25.78,23.05,6.9,29.11
146200,12.38,59.29,46.06,0.69,138.8,86.1,815.1,32.59,6.13,6.06,29.39
146220,1.44,60.6,63.76,4.77,161.0,-84.4,876.8,38.98,19.08,4.65,29.73
146240,1.95,46.39,73.3,5.33,133.4,-19.4,803.9,39.25,-4.85,1.26,30.22
146260,0,32.17,79.88,9.44,170.4,78.3,841.2,36.84,-1.82,-3.74,30.66
146280,2.25,16.52,87.92,10.17,48.4,-21.0,828.9,33.99,-19.76,-0.83,30.41
146300,0,10.15,82.54,24.96,53.4,-73.3,862.6,32.72,-8.77,-4.8,30.5
146320,0,6.83,71.47,34.71,4.3,-132.5,852.5,25.91,-7.78,-5.8,30.79
146340,0,0.8,57.39,49.12,51.5,-118.6,847.3,19.99,-8.94,-5.69,30.89
146360,4.37,0.11,44.38,60.93,-51.0,-195.1,966.2,11.38,-29.87,-2.04,30.95
146380,0,1.01,28.15,66.05,-27.2,-161.4,961.7,6.87,-18.37,-2.86,31.02
146400,1.52,1.54,17.8,67.14,-113.2,-95.6,1018.5,-7.25,-17.2,-2.02,30.81
146420,0,0,12.86,57.14,-72.1,-70.4,1003.1,-13.25,-17.02,7.76,31.04
146440,0,0,7.42,47.44,-108.7,-78.2,1001.3,-14.38,-15.7,6.04,31.02
146460,0.28,0,2.3,32.3,-70.8,-142.9,1012.6,-33.37,-19.07,5.46,30.79
146480,1.03,0.84,0,25.72,-58.5,-127.2,948.5,-30.62,-4.65,0.94,30.63
146500,0,0.53,0,12.24,-66.9,-8.2,1027.9,-37.6,-5.94,3.39,30.51
146520,0,2.02,0,5.99,-76.8,-15.2,1022.3,-34.83,-1.42,1.25,30.11
146540,0,0,0.28,6.31,-116.2,76.8,1018.6,-41.43,-3.41,-1.66,30.08
146560,1.9,0,0,1.78,-130.1,89.9,973.8,-34.79,8.62,-2.05,29.8
146580,3.96,0,0,0.32,-55.2,21.4,1006.6,-31.79,22.66,-7.75,29.41
146600,0.6,2.12,0.7,0.49,16.3,204.8,926.2,-29.16,17.14,-3.99,28.98
146620,0.97,0,2.22,0,-58.8,47.0,994.6,-21.73,15.89,-2.5,28.84
146640,2.48,0,0,2.08,-90.2,198.9,947.5,-16.56,19.2,-5.28,28.11
146660,4.17,0,1.65,2.6,-5.2,131.3,1024.3,-0.34,27.67,-0.75,28.03
146680,71.64,33.86,11.51,0,-7.7,130.7,953.5,12.41,18.6,0.65,28.18
146700,58.66,41.44,17.12,0,-10.8,137.8,925.6,12.63,17.93,1.81,28.59
146720,38.41,50.61,21.09,2.32,67.4,188.3,836.7,26.29,21.54,6.39,28.76
146740,24.29,48.96,33.16,3.34,163.1,110.6,852.1,29.3,16.76,5.42,29.41
146760,11.23,57.45,50.33,2.76,-1.3,96.0,838.4,37.19,11.9,4.04,29.52
146780,5.95,51.16,61.94,2.48,44.5,45.1,812.2,42.99,6.81,0.18,29.72
146800,4.25,39.79,74.23,0.27,129.3,-24.5,823.1,38.98,-0.01,1.8,29.95
146820,0,26.44,79.46,2.18,154.4,7.1,804.8,37.22,5.6,0.58,30.39
146840,0,18.24,88.91,19.15,66.5,1.6,829.0,37.8,-5.66,-3.31,30.25
146860,1.95,11.53,77.65,18.9,91.1,-143.4,810.6,31.28,-7.9,-5.9,31.08
146880,0.84,6.8,71.46,37.85,167.6,-95.6,847.0,28.92,-11.54,-5.46,30.92
146900,2.04,0.14,56.22,54.15,96.6,-191.9,886.0,18.13,-14.88,-0.32,30.88
146920,0,1.17,41.32,61.64,15.2,-122.9,931.1,9.48,-24.2,-1.28,30.4
146940,2.3,0,23.32,65.53,-46.7,-177.6,1004.6,-0.5,-23.54,1.27,31.24
146960,2.01,1.95,15.48,66.76,49.1,-242.4,963.7,-9.62,-25.03,5.16,30.86
146980,1.8,0.7,6.33,51.49,-67.5,-159.4,1021.1,-12.66,-16.59,4.92,30.94
147000,2.02,6.6,9.76,37.94,-138.0,-67.6,970.4,-22.41,-17.86,3.09,30.93
147020,2.68,0,3.61,30.48,-87.4,-106.4,1005.2,-30.57,-12.41,6.37,30.61
147040,5.51,5.24,8.62,13.92,-107.4,15.4,972.6,-37.19,-14.61,0.95,30.39
147060,3.75,0,3.5,12.11,-130.6,9.3,1045.8,-35.37,-11.06,5.99,30.72
147080,0,0,0.53,4.93,-113.7,25.9,968.6,-41.13,-5.42,-0.5,30.17
147100,0,0,1.28,5.68,-142.1,-84.8,1040.0,-42.85,10.83,0.77,29.57
147120,0,0,0,1.3,-120.1,-27.9,1034.5,-33.19,17.75,-2.35,29.52
147140,0,2.41,0,2.8,-153.9,87.8,1006.5,-35.98,20.69,-5.93,29.01
147160,0.61,0,0,0,6.1,186.6,992.7,-23.27,7.69,-6.01,28.94
147180,0,0,3.12,0,-14.5,158.0,962.3,-16.36,15.19,-5.63,29.15
147200,0,0,0,0,12.2,99.4,998.6,-12.09,17.13,-1.07,28.45
147220,0,0,0,5.46,-13.9,33.3,1052.4,-1.4,23.39,0.39,27.76
147240,71.3,30.16,11.02,0,28.7,171.8,986.3,8.46,24.85,3.53,28.19
147260,57.44,46.95,12.03,0,41.0,102.8,901.0,18.93,13.9,2.07,28.5
147280,45.32,50.04,28.19,0,104.9,127.7,838.6,30.33,12.54,3.79,29.07
147300,23.7,63.18,41.1,4.12,35.6,54.9,884.5,33.72,17.91,5.38,29.33
147320,11.35,54.61,56.43,4.59,69.8,33.7,838.8,29.51,13.7,2.75,29.35
147340,0.65,47.34,72.91,1.51,91.1,130.5,823.8,41.05,4.43,2.0,29.63
147360,1.07,39.79,78.52,0.61,95.8,20.3,790.3,37.31,8.24,-1.84,30.09
147380,6.25,30.45,88.58,6.74,116.0,-92.0,830.7,43.86,-8.67,-4.5,30.63
147400,0,11.02,83.4,14.85,109.7,-83.3,827.6,37.29,-9.59,-6.06,30.93
147420,1.0,5.39,74.86,29.63,62.0,-58.5,839.8,29.53,-11.06,-2.18,30.94
147440,0,0,60.36,42.64,103.2,-80.2,873.6,21.6,-8.56,-5.37,30.52
147460,1.46,2.87,55.08,48.35,18.6,-70.6,881.4,17.63,-21.98,-2.27,30.64
147480,0,0.65,39.27,61.54,3.1,-206.1,965.7,11.2,-24.96,-0.53,31.0
147500,0,1.47,21.95,69.72,-18.1,-205.0,984.1,1.13,-20.96,0.44,30.94
147520,1.53,0,15.9,59.12,56.6,-166.7,960.6,-7.12,-15.89,2.69,30.76
147540,2.73,0,4.05,46.64,-72.1,-91.1,973.0,-16.41,-22.96,3.41,30.89
147560,2.12,0.9,9.29,41.9,-28.8,-51.9,984.8,-24.47,-19.4,3.57,30.73
147580,0,0.43,4.84,24.8,-102.2,-3.4,1046.7,-33.28,-7.47,5.5,30.69
147600,6.02,0,2.44,14.78,-44.4,-66.0,1025.2,-37.48,-4.71,3.32,30.71
147620,0,0,0,6.48,18.3,1.0,1024.6,-37.22,-7.94,0.31,30.29
147640,0,0.54,8.23,0,-45.8,54.7,977.2,-38.76,-4.39,-0.37,29.97
147660,0,0,2.83,3.57,-169.2,59.5,1015.4,-33.42,7.39,-6.17,30.22
147680,0,0,2.97,0,-24.9,68.4,997.5,-36.78,12.53,-2.84,29.59
147700,0,0,0,0,-73.9,184.7,1040.9,-28.55,1.25,-6.16,29.38
147720,1.75,0.91,2.38,0,62.1,144.8,980.6,-25.85,15.92,-7.25,29.2
147740,0,3.4,0.76,1.48,66.6,138.5,950.4,-12.22,18.46,-4.22,29.08
147760,0.15,0,0,0,-9.6,113.8,966.5,-1.59,5.55,2.64,28.49
147780,79.79,21.87,10.18,1.32,-58.8,108.9,985.5,-0.28,13.38,2.07,28.13
147800,72.48,31.3,8.92,0.09,-25.0,162.0,935.4,10.89,16.94,-0.89,28.33
147820,50.35,44.16,19.99,1.06,119.6,141.8,897.9,23.31,12.71,3.58,28.39
147840,33.89,54.07,34.38,0,52.7,179.5,880.3,25.01,17.13,8.28,29.11
147860,20.85,60.28,46.38,0.62,87.5,80.1,898.5,31.5,5.01,9.23,29.21
147880,13.46,53.47,55.53,4.92,86.3,58.1,792.5,39.58,8.19,3.28,29.45
147900,1.54,43.54,73.4,0,68.0,-19.3,805.0,39.1,6.27,0.02,30.04
147920,7.97,33.45,83.17,7.31,180.5,48.5,782.4,44.19,0.53,-0.99,30.34
147940,0.72,21.71,80.12,11.01,88.3,-69.2,784.9,36.92,-2.52,-6.27,30.45
147960,0,17.66,81.18,19.02,34.4,-84.4,814.5,37.83,-2.39,-5.02,30.38
147980,3.79,8.07,73.94,23.77,39.1,-123.8,889.2,28.82,-4.6,-6.57,30.64
148000,3.16,2.57,60.96,38.56,89.5,-136.2,871.6,25.08,-21.2,-8.28,30.61
148020,0,7.37,44.8,59.26,57.3,-120.2,935.3,16.73,-21.53,-2.58,31.05
148040,2.52,0.85,39.21,62.25,49.8,-246.0,969.0,12.52,-15.93,-3.25,31.25
148060,0.96,0,20.21,62.34,7.6,-130.9,1056.4,-4.0,-18.36,0.72,31.21
148080,0,4.11,14.52,58.72,44.0,-157.7,983.3,-8.77,-22.48,2.51,30.96
148100,0,1.16,6.86,47.04,-108.7,-162.8,984.7,-17.75,-22.58,4.95,30.58
148120,4.3,0.22,0.5,42.42,-57.7,-184.4,994.9,-28.18,-16.91,1.49,30.89
148140,0,1.17,0,25.0,-81.9,-129.6,1014.2,-33.98,-6.89,6.92,30.83
148160,0,0.03,0,11.32,-109.0,-47.0,975.7,-38.57,-8.17,1.14,30.2
148180,0,0,3.88,7.8,-94.3,-79.2,982.7,-41.49,-8.64,-1.0,30.29
148200,0,2.99,0.61,6.32,-97.9,22.0,972.4,-48.16,-4.79,-1.01,30.03
148220,0,0,0,0,-99.2,36.1,987.5,-35.65,5.16,-4.48,29.58
148240,0,0,0,0,21.3,115.7,983.6,-35.67,10.42,-5.29,29.42
148260,2.69,0,0,0,-164.7,192.7,1068.9,-31.43,20.8,-10.57,29.55
148280,0,5.97,0,0.41,-108.0,75.5,1027.0,-23.18,3.29,-7.43,29.08
148300,3.05,0.33,0,0.84,-5.2,187.6,1038.5,-10.71,20.61,-3.14,28.51
148320,0,0,0,0,-10.4,182.9,974.3,-3.48,27.47,-0.22,28.41
148340,76.98,26.52,9.05,4.15,68.1,143.3,981.9,-1.22,17.54,3.67,28.07
148360,63.57,39.69,11.21,1.89,-49.1,254.9,948.7,15.38,24.91,3.33,28.62
148380,49.34,47.33,24.17,4.04,-1.9,14.9,888.4,20.96,11.84,2.5,28.9
148400,35.09,51.15,33.82,1.21,86.2,144.5,874.5,20.54,11.15,8.45,29.82
148420,15.79,58.71,43.17,0.68,58.4,11.2,805.0,33.25,24.55,2.01,29.63
148440,6.91,48.12,55.97,0,141.1,96.6,768.1,32.43,4.37,4.4,29.41
148460,0,42.73,74.67,5.09,-5.0,65.3,755.6,36.48,-2.18,1.64,29.96
148480,0.71,32.24,79.68,5.17,91.4,-104.2,849.1,39.6,-7.05,0.07,30.06
148500,0.58,23.48,85.21,16.07,124.2,-58.2,807.7,35.64,-11.77,-4.56,30.71
148520,1.45,12.5,80.4,25.27,104.1,-172.3,844.4,39.75,-8.7,-4.32,30.25
148540,2.9,7.65,72.42,28.4,77.0,-144.0,786.5,31.73,-15.7,-3.82,30.85
148560,0,4.86,57.79,44.74,109.0,-132.9,872.1,21.66,-22.21,-6.0,30.85
148580,0.34,3.8,45.42,55.18,32.1,-175.1,931.0,16.03,-15.95,-3.26,30.78
148600,0,0,35.12,67.29,60.1,-130.9,939.3,2.48,-15.25,-0.46,31.16
148620,3.05,2.49,22.0,63.62,-76.1,-196.7,1024.2,-5.91,-14.58,3.57,30.87
148640,0.74,0,14.96,62.24,-58.4,-146.7,995.9,-14.65,-16.88,0.99,31.07
148660,0,0,9.04,49.8,-37.0,-95.5,972.9,-22.57,-15.53,5.95,30.53
148680,1.5,2.59,3.58,32.73,-101.6,-53.2,971.6,-27.96,-6.09,5.32,31.07
148700,0.17,0,9.73,21.46,-136.2,-66.5,969.0,-38.91,-9.3,2.84,30.29
148720,1.88,0,0,13.43,-89.5,-86.8,986.5,-39.8,-9.52,4.93,30.28
148740,2.1,0,0,8.82,-226.4,18.3,988.7,-36.34,-0.73,1.22,30.2
148760,2.22,0,4.42,4.66,-80.3,-31.1,970.0,-43.19,-9.26,-0.83,30.35
148780,0,2.36,2.13,0,-29.1,151.7,967.2,-34.57,8.24,-3.56,29.59
148800,7.58,1.34,0.97,2.35,3.9,93.4,993.3,-33.28,14.24,-1.28,29.43
148820,2.56,0,1.57,0,-142.3,125.5,1012.6,-28.26,7.59,-4.24,29.13
148840,0,1.71,0.06,0,-23.3,245.4,992.3,-19.75,17.87,-1.48,28.84
